id,title,description,url,street_address,locality,region,postal_code,country,latitude,longitude,email,telephone,events_count
202394977,Bodybuilding.com,,,1233 Northwest 12th Avenue,Portland,OR,97209,US,45.53176,-122.684,,,7
202394979,Skyward,,http://www.skyward.io,null,Portland,OR,97204,US,45.51696,-122.6733,jessica@skyward.io,,2
202394980,Acquia,"Take elevator to 6th floor (note, doors are locked at 6pm and there will be a note to text to gain entry)\r\nGo toward JLL and then go left to Suite 630",,1120 NW Couch St Suite 630,Portland,OR,97209,US,45.52368,-122.6828,,,6
202394981,Voodoo Donut Too,,,,,,,,45.5247,-122.6504,,,1
202394988,Blind Onion Pizza & Pub,"Blind Onion is a neighborhood pizza joint offering great honest pizza, sandwiches, salads, and craft beers. We offer a casual nostalgic fun atmosphere. Located in NE Portland, our restaurant has a strong focus on delicious pizza, making it a popular hangout and fits perfectly in this community.",http://www.blindonion.com/,3345 NE Broadway St,Portland,OR,97232,USA,null,null,CEO@blindonion.com,(503) 284-2825,1
202394989,Esri PDX R&D Center,"Esri PDX is a small research and development center located in Portland, OR. Our work focuses on building ArcGIS for Developers, creating tools to help developers use ArcGIS software, and bringing maps to mobile phones. We also work on the Esri Geotrigger Service, a geofencing library for mobile and web apps.",http://pdx.esri.com/,309 SW 6th Avenue #600,Portland,OR,97204,USA,45.52164,-122.6775,swilliams@esri.com,(503) 342-7942 ,15
202394991,Open Source Bridge Hacker Lounge,,,,,,,,null,null,,,1
202394992,City Club of Portland,"City Club of Portland brings together civic-minded people to make Portland and Oregon better places to live, work and play, for everyone.\r\n\r\nCity Club of Portland is a nonprofit, nonpartisan education and research based civic organization dedicated to community service, public affairs and leadership development. Through weekly Friday Forums, community-based research and advocacy, and after-hours civic programs, City Club examines issues of importance to the Portland metropolitan region, the state and society as a whole.\r\n\r\nOur 1,850 members represent a cross section of people in business, government, academia, social services and other professions, who are committed to making a positive difference in our community. Our members come from a wide range of ethnic, racial and religious backgrounds. Membership is open to everyone of high school age and older.\r\n\r\n\r\nThe City Club of Portland provides equal opportunity to all individuals regardless of race, color, citizenship status, national origin, ancestry, gender, sexual orientation, age, religion, creed, physical or mental disability, gender identity, marital status, veteran status or any other status protected by law.",http://www.pdxcityclub.org/,901 SW Washington St.,Portland,OR,97205,USA,45.5213,-122.6805,info@pdxcityclub.org,503-228-7231,1
202394993,735 SW 20th Place,null,null,#230,portland,OR,97227,us,45.54342,-122.6677,null,null,0
202394994,Clark College Main Campus - Foster Hall,,,null,Vancouver,Washington,98686,US,45.71942,-122.6212,,,0
202394995,Clark College Main Campus,,,1933 Fort Vancouver Way,Vancouver,Washington,98686,US,45.63604,-122.6509,,,1
202394996,Emma Bistro,,,11 Lea Ave,Nashville,TN,37210,USA,36.15747,-86.76765,,,1
202394997,"The Portland Building 1120 SW 5th Ave, under Portlandia Statue",,,1120 SW 5th Ave,Portland,OR,97204,US,45.51565,-122.6789,,,1
202395000,"TBD, Downtown Portland",null,null,null,null,null,null,null,null,null,null,null,0
202395001,White Owl Social Club,,,1305 Southeast 8th Avenue,Portland,OR,97214,US,45.51345,-122.658,,,1
202395004,Thirsty Lion Pub and Grill,null,null,10205 Southwest Washington Square Road,Tigard,OR,97223,us,45.44582,-122.777,null,null,6
202395005,Beaverton City Library - Cathy Stanton Conf Room,,,12375 SW 5th St.,Beaverton,OR,97005,US,45.48408,-122.804,,,1
202395007,"Hilton Garden Inn 14850 Kruse Oaks Blvd. Lake Oswego, OR 97035",null,null,null,null,null,null,null,null,null,null,null,0
202395008,Julia Morgan Ballroom,,,465 California Street,San Francisco,CA,94104,US,37.79268,-122.4022,,,0
202395009,Revolution Hall,"Revolution Hall is a beautifully renovated performing arts center housed within the former George Washington High School building in Southeast Portland.\r\n\r\nFounded in 1906 as Eastside High, the school was renamed in 1909 to Washington High and moved to the iconic brick landmark at SE 14th and Stark St., built in 1924 after a fire destroyed the original building. The school boasts many notable alumni such as Portland’s original food enthusiast and chef James Beard and Nobel Peace and Nobel Prize in Chemistry scholar Linus Pauling.\r\n\r\nThe school was closed in 1981 by Portland Public Schools due to low enrollment. The facility was occasionally used for various purposes and events, but remained predominantly vacant over the years.\r\n\r\nSince its purchase in 2013, the 113,500 square foot building has been extensively renovated to accommodate offices, a roof top deck for weddings and private events and an 830-seat performing arts venue.",http://www.revolutionhallpdx.com/,1300 SE Stark St.,Portland,OR,97214,USA,45.51933,-122.6526,,(503) 288-3895,12
202395010,CSG Pro,null,null,734 NW 14th Avenue,Portland,OR,97209,us,45.52838,-122.6849,null,null,13
202395011,Pacific Center - Schnitzer Conference Room -  2nd Floor,"Attend Liferay's iBeacons workshop for free!\r\n\r\nDeveloping cross-platform mobile apps using iBeacons \r\n\r\nLearn the basics of Bluetooth Low Energy (BLE) and iBeacons with James Falkner and how it can be used for interesting applications related to indoor positioning and location-aware apps. You'll build a cross-platform mobile app using Titanium Appcelerator (an open source cross-device mobile app platform) which displays engaging notifications as you move throughout a space and collects analytics along the way. Finally, you'll build a site using Liferay and build visualization plugins to be able to quickly see how you (and others!) are moving throughout the space using various visualizations like timelines, heatmaps, etc.\r\n\r\nTo get the most out of this workshop, you should have some programming experience in any language (we'll be primarily using JavaScript and Java), but it's not absolutely required.\r\nTo be able to deploy apps to your phone during the workshop, you'll need a reasonably modern iOS or Android smartphone (one of these) running iOS 7.1+ or Android 4.3+.",https://discover.liferay.com/ibeacons-dev-workshop-20july2015,851 SW 6th Avenue,Portland,OR,97204,USA,45.51805,-122.6794,charity.chan@liferay.com,,0
202395012,Iovation 111 SW 5th Ave suite 3200 (big pink),,,111 sw 5th ave,portland,or,97204,US,45.52246,-122.676,,,2
202395014,Viewpoint Tech Center,"Located by the east landing of the Hawthorne Bridge, accessible by several bus lines, streetcar, and the Eastbank Esplanade.",http://viewpoint.com/,1510 SE Water Avenue,Portland,OR,97214,US,45.51157,-122.6655,,,24
202395015,Jama Software (New office),null,null,"135 SW Taylor, Suite 200",Portland,OR,97204,us,45.51656,-122.6749,null,null,6
202395016,"Old Town Pizza, 5201 NE Martin Luther King Jr Blvd, Portland, OR 97211",,,Martin Luther King Boulevard,Portland,Oregon,97211,United States,45.5634,-122.6615,,,1
202395018,Baby Doll Pizza,,http://www.babydollpizza.com/,2835 SE Stark St,Portland,OR,97214,USA,45.51943,-122.6365,,503 459 4450,1
202395020,North Highland Worldwide Consulting - PDX,,http://www.northhighland.com/en/locations/americas/portland,249 NW Park Avenue,Portland,OR,97209,USA,45.52507,-122.6793,,503-232-1416,1
202395022,Tabor Space,"TaborSpace is your neighborhood gathering place. The coffee house is like your community living room; and the many spaces for rent, your creative work studio.\r\n\r\nEveryone is welcome — in our 36,000 square foot historic church building, parents socialize over coffee while their children play, students study, entrepreneurs dream and develop, professionals work, holistic healers make well, musicians practice and perform, creatives make and teach and everyone finds their niche. We give you access to the space and the community to help you find the connections you need.\r\n\r\nWe are a nonprofit organization committed to creating a connected community, partnered with Mt Tabor Presbyterian Church in Portland, Oregon.",http://taborspace.org/,5441 SE Belmont,Portland,OR,97215,USA,45.5168,-122.6071,info@taborspace.org,503-238-3904,3
202395027,Milwaukie Round Table Pizza,,,10389 SE 82nd,Portland,OR,97086,US,45.44762,-122.5802,,,2
202395030,Portland State University Fourth Avenue Building (FAB) Room FAB 88-10,null,null,null,null,null,null,null,null,null,null,null,2
202395031,"Customs House, 220 NW 8TH Ave, Portland, OR",null,null,null,null,null,null,null,null,null,null,null,3
202395034,Albina Press,,https://workfrom.co/albina-press,4637 N Albina Ave,Portland,OR,97217,,45.5568,-122.6753,,,1
202395035,Happy Cup Coffee,,http://happycup.com,446 NE Killingsworth St,Portland,OR,97211,,45.56244,-122.6605,,,1
202395036,Business Design Lab,"Business Design Lab is about 1600 sq feet of open space with two adjoining conference rooms.  The space is used as a co-working style office space.  Its furnished with several desks, work tables, and 25 office chairs.  More than 25 people can easily fit with temporary chairs or standing.  Parking is easy with 8 onsite spaces and lots of street parking.  Walking distance to the Max, Ava Roasteria, restaurants, and the Beaverton Library.",http://www.VestaIgnite.com,4755 Southwest Watson Avenue,Beaverton,OR,97005,US,45.48546,-122.8068,Rob@vestaignite.com,(503) 482-9181,1
202395037,CTRLH - Craft Lab,null,null,7614 N Interstate Ave,Portland,OR,97217,us,45.57811,-122.682,null,null,4
202395039,QuickLeft,,,529 Southwest 3rd Avenue,Portland,OR,97204,US,45.51927,-122.6752,,,2
202395040,test,,,test,Ottawa,ON,K1K 4L2,CA,45.44275,-75.64343,,,0
202395041,Threat Dynamics,null,null,null,null,null,null,null,null,null,null,null,1
202395042,Hollywood Fred Meyer cafe,The Hollywood Fred Meyer grocery/department sore has a coffee shop inside with a seating area.,,3030 NE Weidler St,Portland,OR,97232,USA,45.5333,-122.6351,,,1
202395044,"Alley Art Studio  522 North Thompson  Portland, Oregon 97227",This is a private arts studio that occasionally hosts other events.,,522 North Thompson,Portland,OR,97227,USA,45.53847,-122.6713,,,0
202395046,Asian College of Journalism,null,null,"2nd Main Road, Tharamani",Chennai,TN,600113,in,12.99711,80.2456,null,null,0
202395047,Feral Public House,,,1109 Washington St.,Vancouver,WA,98660,USA,45.62999,-122.6724,,,2
202395048,Smarsh,null,null,"851 SW Sixth Avenue, 8th Floor",Portland,OR,97204,us,45.51805,-122.6794,null,null,6
202395049,Urban Airship,Use the entrance on Burnside.,,1225 West Burnside #401,Portland,OR,97209,us,45.523,-122.684,,,9
202395050,SurveyMonkey,,,111 SW 5th Ave #1700,Portland,OR,97204,US,45.52219,-122.6763,,,1
202395051,Control Voltage,"We are a brick & mortar and online music instrument store located in Portland, Oregon specializing in analog and digital synthesizers, modular synths, MIDI controllers, sound makers, DIY stuff and more. Since opening our doors in 2012, we have offered a tactile and down-to-earth alternative to finding the right synth, free and curriculum-based classes and fun, hands-on workshops. We also regularly host in-store performances and sponsor unique local events around Portland and the Pacific Northwest. But above all - we just love supporting this amazing synthesizer / electronic musician community!",http://controlvoltage.net,3742 N Mississippi Ave,Portland,OR,97227,USA,45.55004,-122.6754,,(503)265-8494,1
202395052,Collaborative Life Sciences Building,,,2730 SW Moody Ave.,Portland,OR,97201,US,45.5032,-122.6719,,,5
202395053,Marylhurst University,,,17600 Pacific Hwy,Marylhurst,OR,97036,US,45.39736,-122.652,,,1
202395054,Bear Paw Inn,,,3237 SE Milwaukie Ave,Portland,OR,97202,US,45.4998,-122.6545,,,1
202395055,To be determined,null,null,null,null,null,null,null,null,null,null,null,0
202395056,DeskHub,,,334 Northwest 11th Avenue,Portland,OR,97209,US,45.5256,-122.6819,,,30
202395057,Deskhub,null,null,"334 NW 11th Ave, Portland, OR, US",Portland,OR,97209,us,45.5256,-122.6819,null,null,35
202395059,First United Methodist Church,,,1838 Southwest Jefferson Street,Portland,OR,97201,US,45.51753,-122.6934,,,0
202395060,Househappy,The office for Househappy.com,https://www.househappy.com/,727 NE 24th Ave,Portland,OR,97232,US,45.52824,-122.6419,,,10
202395061,The Evergreen,,,618 Southeast Alder Street,Portland,OR,97214,US,45.51794,-122.6597,,,2
202395062,First United Methodist Church - please come through the entrance on 18th street,null,null,null,null,null,null,null,null,null,null,null,1
202395063,PDX Code Guild!,,,,,,,,null,null,,,1
202395064,Mississippi Studios,null,null,null,null,null,null,null,null,null,null,null,1
202395066,Buffalo Wild Wings at Lloyd Center,,http://www.buffalowildwings.com/,1200 NE Broadway St #20,Portland,OR,97232,,45.53943,122.6523,,,0
202395068,The Tech Academy,,http://www.learncodinganywhere.com,310 SW 4th Ave Suite 412,Portland,OR,97204,USA,45.52085,-122.6749,info@learncodinganywhere.com,5032066915,87
202395069,Rudy's Gourmet Pizza,"Rudy's Gourmet Pizza! Rudy's is a family-owned and operated pizzeria in Southeast Portland, OR., established in 2006. We use only the freshest ingredients and hand-tossed dough to create a nice, airy, relatively thick-crusted pizza topped with plenty of cheese and your choice of toppings. Or discover one of our Ru's Specialties.  We also have an outstanding selection of wings, sandwiches and salads. And for dinning, we offer a great selection of both, local and domestic beer on tap.\r\n\r\nIn addition to our delicious homemade dough, 100% mozzarella cheese and homemade sauce, we offer specialty items such as Gluten free crust and Vegan cheese.  We at Rudy’s strive to provide an excellence in food and service with a commitment to the community. Rudy’s is a proud supporter of both Franklin and Cleveland High School with an emphasis in sports. Our sports theme dinning seats up to 20 and provides a place for one to enjoy a cold beer, great food and watch there favorite games.  Kids are welcome too! \r\n\r\nWe also offer free and friendly delivery to the following Southeast Portland Neighborhoods:",http://RudysGourmetPizza.com,2443 SE Powell Blvd,Portland,OR,97206,USA,45.49853,-122.6409,,503 771 8008,5
202395070,Cinetopia Progress Ridge 14,null,null,12345 Sw Horizon Blvd,Beaverton,OR,97007,US,45.4305,-122.8318,null,null,2
202395071,The Upper Lip,This is the Upstairs version of Bailey's Taproom.,http://theupperlip.net/,720 SW Ankeny,Portland,OR,97204,USA,45.52255,-122.6784,,,0
202395073,Portland State University (PSU) - Cramer Hall 413,,,1825 Southwest Broadway,Portland,OR,97201,US,45.51183,-122.6842,,,1
202395074,Crema Bakery & Cafe,,http://www.cremabakery.com/,2728 SE Ankeny St.,Portland,OR,97214,United States,45.522,-122.6375,,(503) 234-0206,50
202395076,OnFulfillment,null,null,"111 SW 5th Avenue, Suite 1825",Portland,OR,97204,us,45.52219,-122.6763,null,null,1
202395077,Oregon Story Board,,http://www.oregonstoryboard.org,411 NW Flanders St,Portland,OR,97209,USA,45.5261,-122.6748,kristen@edifyedu.com,edifyedu,22
202395079,Quick Left,null,null,"529 SW 3rd Ave., 2nd Floor",Portland,OR,97204,us,45.51927,-122.6754,null,null,2
202395080,Saucebox,,,214 SW Broadway,Portland,OR,97205,US,45.5227,-122.6782,,,1
202395081,Vacasa,,,1737 NE Alberta St. Suite 201,Portland,OR,97211,US,45.55924,-122.6471,,,1
202395082,Vadio,,http://vadio.com,"919 SW Taylor, Suite 300",Portland,OR,97205,USA,45.51863,-122.6822,,,4
202395083,52 Limited,"52 UNDERGROUND is a 52ltd endeavor to bring inspiring and innovative content and curriculum to the local creative community. 52 Limited is a creative + technology resource company that connects world-class talent with leading brands, marketing departments, design firms, ad and interactive agencies in Portland, Seattle, San Francisco, and New York.",http://www.52ltd.com,330 SE Martin Luther King Jr. Boulevard,Portland,Oregon,97214,United States of America,45.52024,-122.6614,info@52ltd.com,503-517-0052,2
202395084,eBay Community Lounge,null,null,"1400 SW 5th Ave., 3rd Floor",Portland,OR,97201,us,45.5139,-122.68,null,null,5
202395085,OMSI IMAX Theater,,,1945 Southeast Water Avenue,Portland,OR,97214,US,45.50821,-122.6657,,,1
202395086,"920 SW Third Ave. Floor 2, Portland, OR 97204",null,null,null,null,null,null,null,null,null,null,null,2
202395087,Sintenel Hotel,,http://www.sentinelhotel.com,614 Southwest 11th Ave,Portland,Oregon,97205,USA,45.5206,-122.6824,,503-224-3400,1
202395088,Golden Valley Brewery,,http://www.goldenvalleybrewery.com/,1520 Northwest Bethany Boulevard,Beaverton,OR,97006,USA,45.53106,-122.8422,,,3
202395089,Oregon Tech Wilsonville,,http://www.oit.edu/strategic-partnerships/cybersecurity-event,27500 SW Parkway Ave,Wilsonville,OR,97070,US,45.32172,-122.7665,brittany.miles@oit.edu,,2
202395090,Gresham Library Meeting Room,,https://multcolib.org/library-location/gresham,385 NW Miller Ave,Gresham,OR,97030,US,45.50007,-122.433,,,4
202395091,Widmer Brothers Gausthas,,http://www.widmerbrothers.com,null,Portland,Oregon,97227,United States,45.54614,-122.6767,,,1
202395092,World of Speed,,http://www.worldofspeed.org/,27490 SW 95th Ave,Wilsonville,OR,97070,USA,45.32133,-122.7711,,,0
202395096,Commons Brewery,,http://www.commonsbrewery.com,630 SE Belmont St.,Portland,OR,97214,US,45.51618,-122.6597,,,19
202395097,"Intel Corporation,  JFCC Auditorium",null,null,2111 NE 25th Avenue,Hillsboro,OR,97124,us,45.54251,-122.9618,null,null,3
202395098,Maseeh College of Engineering and Computer Science,,,1930 SW 4th Ave,Portland,OR,97201,USA,45.50902,-122.681,,,1
202395099,MotoSport,null,null,15353 SW Sequoia Parkway,Portland,OR,97224,us,45.40895,-122.7478,null,null,1
202395100,PDX Code Guild,,,2828 SW Corbett Ave,Portland,OR,97201,us,45.50386,-122.6751,,,362
202395101,SolarWorld,,,25300 Northwest Evergreen Road,Hillsboro,OR,97124,US,45.54978,-122.9372,,,1
202395102,Portland State University - Fourth Avenue Building,null,null,null,null,null,null,null,null,null,null,null,2
202395103,Open Signal (Formerly Portland Community Media),"The public access station for Portland, OR, as well as a community center, a place to take inexpensive video production classes, learn about technology, and a whole lot more, including:\r\n\r\nSpecialized services to help non-profit services communicate their mission through media\r\n\r\nYouth media education services provided in partnership with schools, after-school program and community based organizations\r\n\r\nA free Community Bulletin Board service for community announcements by non-profit organizations, schools and other public service organizations",http://pcmtv.org,2766 NE Martin Luther King Jr Blvd,Portland,Oregon,97212,USA,45.54278,-122.6614,,(503) 288-1515,9
202395104,Stadium Fred Meyer,,,100 NW 20th Pl,Portland,OR,97209,US,45.524,-122.6931,,,6
202395105,Cup and Bar,,http://www.cupandbar.com,118 NE Martin Luther King Blvd,Portland,OR,97232,USA,45.52393,-122.6615,,,12
202395107,Low Bar,"Classic cocktails, local and some of our favorite beer from around the country, and a from scratch menu with fresh, local, and natural products. \r\nWe can't wait to see you at Low Bar...we got you.",http://www.lowbar98660.com,809 Washington Street,Vancouver,WA,98660,USA,45.62764,-122.6724,LOWBAR98660@GMAIL.COM,360.718.8378,4
202395108,Gameplancloud,"Gameplancloud is a web based construction management software, specially designed to organize and manage construction projects effectively. A construction management software has completely changed the way of working in the construction industry. It facilitate a construction project manager to organise and manage all construction related activities in a very proficient manner and increase the productivity. That directly result in the reduction of time and cost. With Gameplan cloud based construction management software you can communicate with the whole team from a single platform and keep your eyes on their work activities, you can also update and convey the information to all of them in few minutes. Other than this you can also update with resources, supplier and product information. This software helps you to successfully complete and deliver the construction project on time.",http://www.gameplancloud.com,2711 Centerville Road,Wilmington,DE,19808,US,39.75517,-75.62724,gameplancloud@gmail.com,979-209-0335,0
202395109,Gladstone Street Pizza,,http://gladstonepizza.com/,3813 SE Gladstone St,Portland,OR,97202,USA,45.49353,-122.6234,,,1
202395110,Imperial Restaurant,,http://www.imperialpdx.com/#welcome,410 SW Broadway,Portland,OR,97205,USA,45.52106,-122.6783,http://gpeck.imperial@gmail.com/,503-228-7222,1
202395111,Dirty Hands Brewing Company,,http://www.dirtyhandsbrewing.com/,114 E Evergreen Blvd,Vancouver,WA,98660,USA,45.62877,-122.6711,info@dirtyhandsbrewing.com,360-258-0413,0
202395114,Old Ivy Brewery & Taproom,,http://www.oldivybrewery.com/,108 W Evergreen Blvd,Vancouver,WA,98660,USA,45.62893,-122.6723,,(360) 993-1827,11
202395115,WeWork US Custom House,,,220 NW 8th Ave,Portland,OR,97209,,45.52482,-122.678,,,10
202395117,NIKE DECATHLON CLUB CAFE,null,null,15350 SW Koll Parkway,Beaverton,OR,97006,us,45.51243,-122.8372,null,null,3
202395119,The Society Hotel,"Affordable and classy hostel and hostel conveniently located in downtown Portland's Old Town Chinatown district. Visit our cafe and lounge for local coffee drinks, local microbrews, beer, wine and liquor. Comfortable private rooms and private suites are available at budget rates, and our main-floor bunk room (24 bunks) is ideal for large groups. Our roof top deck is a great place to relax and enjoy 360 degree views of downtown Portland and beyond!",http://www.thesocietyhotel.com,203 NW 3rd Ave,Portland,OR,97209,US,45.52465,-122.6736,hello@thesocietyhotel.com,503-445-0444,0
202395122,Blazers Boys & Girls Club,,,5250 Northeast Martin Luther King Junior Boulevard,Portland,OR,97211,US,45.56145,-122.661,,,2
202395123,Goorin Brothers,,http://www.goorin.com/shops/portland-nob-hill/,808 NW 23rd Ave,Portland,Oregon,97210,USA,45.52859,-122.6984,,,1
202395124,Union Bank,,,407 Southwest Broadway,Portland,Oregon,97205,United States,45.52097,-122.679,,,1
202395126,Forge Portland (Thanks to Wirestorm Portland),null,null,null,null,null,null,null,null,null,null,null,0
202395127,Celebration Tabernacle,,http://ctoregon.org,8131 N Denver Ave.,Portland,OR,97217,United States,45.58216,-122.6872,info@ctoregon.org,(503) 489-7804,1
202395128,McClenahan Bruer (McBru),"McBru is a full-service, integrated marketing agency with expertise in content creation, social media, advertising, public relations, branding and messaging, lead nurturing and customer engagement for technology companies.",http://mcbru.com,"5331 SW Macadam Ave, Suite 220",Portland,Oregon,97239,United States,45.48437,-122.676,janelpettit@gmail.com,503-546-1000,1
202395129,Jade Room,Lounge and bar open to the public.,,2342 SE Ankey Street,Portland,OR,97214,United States,45.52195,-122.6417,,,1
202395131,Jackson Middle School,,,10625 SW 35th Ave,Portland,OR,97219,US,45.44903,-122.7153,,,1
202395132,"PCC Cascade, Moriarty Arts Building Auditorium","Come out and see an exploration of computer-generated animation and visual effects, being shown in Portland at The PCC Cascade Auditorium and be inspired by digital artists while enjoying outstanding achievements in animated feature and short films, scientific visualization, visual effects, real-time graphics, game excerpts, and much more!\r\n\r\nThis year, SIGGRAPH’s Computer Animation Festival celebrates its 42st year and is recognized by the Academy of Motion Picture Arts and Sciences. Since 1999, several works originally presented in the Computer Animation Festival have been nominated for or have received a Best Animated Short Academy Award.\r\n\r\nYou can support and be involved with the local CG community by being a (yearly) member or by attending one event at a time. Cascade ACM SIGGRAPH is offering discounts for sister organizations, affiliates and students — tickets are available online or at the door.",http://wp.siggraph.org/cascade,705 N. Killingsworth Street,Portland,OR,97217,United States,45.56338,-122.6744,,,1
202395133,Hotel Rose,"Hotel Rose is an optimal setting for business meetings, executive retreats and social events. The Morrison and Burnside Rooms offer space for up to 50 guests with free, wireless high speed Internet, on-site catering from Bottle + Kitchen and state-of-the-art audiovisual equipment (upon request). And with just a two block walk to Portland's Downtown Core, there's plenty to explore once your meeting is finished.",http://www.hotelroseportland.com/,50 SW Morrison St,Portland,Oregon,97204,USA,45.51743,-122.6732,info@hotelroseportland.com,503-221-0711,2
202395134,Airbnb Portland,Airbnb Portland Office,,34 NW 1st,Portland,Oregon,97209,United States,45.52368,-122.671,,,8
202395135,Epicodus,null,null,"400 SW 6th, 8th floor, Portland, OR",Portland,OR,97204,us,45.5207,-122.6774,null,null,55
202395136,Portland State University Fourth Avenue Building (FAB) Room FAB 40-07,,,1930 Southwest 4th Avenue,Portland,OR,97201,US,45.50902,-122.681,,,1
202395137,Clark Workspace,"A beautiful office space for rent in the heart of downtown Vancouver. Just a couple minutes walking distance of multiple coffee shops, delicious lunch spots, food carts, Ester Shore Park, and Columbia walkway. Enjoy a lovely area when needing some quiet work time, or make your phone calls in a designated are. This space is perfect for entrepreneurs, small business owners, college students, etc. \r\n\r\n-Rent a desk on a monthly basis, no yearly contracts. \r\n-Wifi included\r\n-Quiet room for work, separate rooms to make phone calls and have meeting with clients\r\n-Kitchen access provided; coffee, tea, fridge, sink, and storage space\r\n-Desks and office chairs provided\r\n\r\nBusiness hours of the building are 6am-6pm (office hours extended with key card access; ask for more info)\r\n\r\n$150 a month; NO CONTRACT",http://clarkworkspace.com,1104 Main Street,Vancouver,WA,98660,US,45.62975,-122.6718,isabelle.p@blindsnw.com,(360)597-5465,0
202395139,WooBox,,,810 Main St,Vancouver,Washington,98660,United States,45.62776,-122.6716,,,1
202395140,Renew Financial,,,402 SW 6th Ave. #902,Portland,OR,97202,US,45.52106,-122.6776,,,7
202395141,Skype Live Studio,,,1210 SW 6th Ave,Portland,OR,97204,United States,45.51576,-122.6804,,,2
202395142,Mozilla Corp,null,null,1120 Nw Couch St # 320,Portland,OR,97209,US,45.52368,-122.6828,null,null,11
202395144,Morrison Bridge,,,,,,,,null,null,,,1
202395147,"5th Ave. Cinema 510 SW Hall St., Portland",null,null,null,null,null,null,null,null,null,null,null,1
202395150,Comcast OnDemand,,,"4147 E. Amazon Drive,",Eugene,OR,97405,US,44.00864,-123.0747,,,0
202395151,TBD,null,null,0 nullptr Way,Portland,OR,null,us,45.52306,-122.6765,null,null,1
202395152,Please RSVP at (cambia.eventbrite.com) to hear about venue logistics,null,null,null,null,null,null,null,null,null,null,null,1
202395154,HouseHappy.org,The building is where the store \Cargo\ used to be.  The office is on the second floor.,,"380 NW 13th Ave, Suite 200",Portland,OR,97209,US,45.52559,-122.6841,,,3
202395155,DADO Labs,,http://www.dadolabs.com,"321 SW 4th Ave., Suite 700",Portland,Oregon,97204,United States,45.52088,-122.6757,fdandrea@dadolabs.com,5034774980,1
202395156,DeskHub Portland,null,null,334 NW 11th Ave,Portland,OR,97209,us,45.5256,-122.6819,null,null,5
202395157,FlexSpace,,,1307 Northwest Overton Street,Portland,OR,97209,US,45.53228,-122.6847,,,3
202395158,McMenamin's Blue Moon,,,432 Northwest 21st Avenue,Portland,OR,97209,US,45.52616,-122.6941,,,2
202395159,ChickTech Office,,http://chicktech.org/,"921 SW Washington St, STE 820",Portland,OR,97205,United States,45.52137,-122.6808,janice.levenhagen@chicktech.org,,2
202395160,Meriwether Lewis Elementary School,,http://lewiselementary.org,4401 SE Evergreen St,Portland,OR,97206,US,45.47398,-122.6175,,,1
202395162,Lincoln Performance Hall - PSU Campus,,,1620 Southwest Park Avenue,Portland,OR,97201,US,45.51314,-122.6836,,,1
202395163,NedSpace Broadway,,,707 Southwest Washington Street,Portland,OR,97205,US,45.521,-122.6792,,,34
202395164,Red Sauce Pizza,"We love our 42nd avenue neighborhood and we love pizza. We are so proud and excited to carry on the tradition of the Cully neighborhood pizzeria that Bob's pizza began in 1971.\r\n\r\nOur Pizzas are made with a slow fermentation process with organic flour from Central Milling. So you get a chewy crunchy dough full of lots of flavor and a nice char on the bottom and lots of structure.  We use Dinapoli tomatoes, whole milk mozzarella, and we love pineapple tidbits.  Our sausage, belly bacon, and Canadian Bacon, are all made in house. We like a little char on our pies, but if you want them baked lighter, all you gotta do is ask!",http://www.redsaucepizza.com/,4935 NE 42nd Ave,Portland,OR,97218,USA,45.55882,-122.6207,,(503) 288-4899,1
202395166,Metal Toad,null,null,522 SW 5th Ave. Ste 400,Portland,OR,97204,us,45.51959,-122.6768,null,null,21
202395167,NXT Industries Loft,,http://nxt.industries/locations/loft/,"123 NW 2nd Ave, Suite 301",Portland,OR,97209,US,45.5243,-122.6726,,,1
202395168,NXT Industries Lab,"Co-Working space in the heart of Portland's Central Eastside Industrial District designed to be functional, productive and inspiring. High impact conference room, standing workstations, coffee and even a photography studio are just some of the amenities that make this the perfect space for your next meeting, gathering, event or workday.",,1302 SE Martin Luther King Jr Blvd,Portland,OR,97214,US,45.51338,-122.6611,,,5
202395169,NW Portland,,,,,,,,null,null,,,0
202395170,Wilf's Restaurant & Bar (At Union Station),,,800 Northwest 6th Avenue,Portland,OR,97209,US,45.52915,-122.6768,,,1
202395172,Jaguar Land Rover Tech Incubator,,https://www.jlrtechincubator.com/,1450 NW 18th Ave,Portland,Oregon,97209,United States,45.53316,-122.6896,,,3
202395173,Plaza del Toro,,,105 Southeast Taylor Street,Portland,OR,97214,US,45.51532,-122.6645,,,1
202395175,Notch8 (The Bindery Annex),null,null,"NE 21st and Oregon Street, Suite 504",Portland,OR,97232,us,45.52859,-122.6444,null,null,9
202395176,Perka,,"https://www.google.com/maps/place/Perka,+Inc./@45.5174402,-122.6779868,17z/data=!3m1!4b1!4m2!3m1!1s0x54950a0f7e251dfb:0x1b0d756de7030f05",808 Southwest 3rd Avenue,Portland,OR,97202,USA,45.51744,-122.6758,,,4
202395177,Ruck & Maul Training Center,,,"5200 SW Meadows Rd., Suite 150",Lake Oswego,OR,97035,USA,45.41703,-122.7306,deannadames6@gmail.com,,2
202395179,Pacific House,,,819 Main Street,Vancouver,Washington,98660,United States,45.62784,-122.6714,barcosdave@gmail.com,3607477566,1
202395180,the Pearl District,,,,,,,,null,null,,,1
202395183,Hilton Garden Inn Portland Airport,,,,,,,,null,null,,,1
